150391 348552
209347 352997
206703 350375
146616 353134
501504 346580
183145 385907
178217 377486
147051 348791
176810 382581
208908 359199
208989 348147
180605 377934
180550 379681
181414 382190
212200 348299
174203 377403
153072 353710
207787 353293
179838 377969
448012 320228
173139 379630
209030 355102
149551 353592
176629 383010
208627 351235
185361 378165
177142 383729
179449 379623
176719 378407
216783 353655
180749 384836
176667 384819
215613 354762
210565 355857
182102 380923
211223 354648
443243 400321
147681 353192
143693 348377
496212 348126
493939 352907
210780 352536
527897 393955
184922 379926
209207 347666
177380 379227
156444 351909
212704 355852
148065 349098
157838 348189
149754 347997
180151 380499
443882 395209
214669 348012
151602 353601
186190 375402
142814 347180
181403 378198
214368 351001
208801 347902
184041 384100
216740 345948
145799 354100
206776 350086
150427 349163
442474 298989
525536 394187
180194 373005
181098 384983
210636 351613
176976 381347
214252 342088
174318 375181
177478 383940
214334 344412
178613 386072
146708 356112
203759 348534
205426 346641
207014 352311
532796 398718
149483 348087
183231 376968
207064 352346
175082 379023
182119 385113
208138 344757
209905 344883
182250 377336
148482 350311
148101 348121
213758 349078
209703 350404
211862 351830
147941 346011
214432 348711
207046 351132
151031 354672
180141 383632
522324 293043
206189 350545
146657 347384
534714 312225
207717 346596
149077 349961
179116 381617
150517 349761
206771 354869
181188 376851
210733 351359
183404 379176
202837 354613
150930 349973
149600 351581
545905 294174
147979 350980
151080 344290
212688 353632
146544 349474
153861 349990
206720 353731
180778 379684
212347 346080
147356 353878
207906 349881
158063 350837
211279 354304
183293 384199
177138 382611
180705 386725
209743 351334
179639 375096
153269 349152
190259 379077
154884 347884
154366 345491
530818 293217
148788 356395
149296 349661
190262 376003
150412 347813
209430 348983
183947 380462
178741 383239
154000 350288
205902 351629
175089 379872
209738 342934
205503 355583
208830 346845
151068 344421
185076 377592
175939 375926
147665 351557
208996 347164
150070 351845
178741 381072
206708 354209
146021 352196
203781 355426
175461 382796
176766 377095
149250 351207
209322 353012
153379 350145
148826 347503
179566 383444
153840 354441
178515 383930
157918 350686
529538 400126
206422 355146
208317 347163
181203 373706
207019 348599
180628 380662
183430 378105
212117 352193
149560 346188
153173 343952
155402 351482
451636 403001
151408 350866
178638 379619
176222 374772
180621 385022
182897 373003
183584 380494
176460 375272
147674 348092
178012 382450
178960 378671
213562 347962
182579 374138
209232 346320
150389 348865
141946 343719
211112 348384
206523 355541
486539 360671
207240 349632
177778 380819
175038 380473
178909 377786
183120 382723
180857 387096
210492 350075
178233 377328
213783 350079
184580 377940
210869 344198
184278 373667
176491 379868
438630 405038
205477 354279
178235 380172
206824 349303
176511 381327
444171 406742
181826 377660
142636 350035
182135 376787
495876 364935
550067 301594
204528 352613
150461 348811
157299 350334
151265 351759
184833 378870
149967 347273
153262 348735
212855 348440
178509 380568
206779 351355
475344 354251
149723 345989
177982 384396
151619 347760
178630 373615
208357 348181
210893 352298
155335 354757
146793 349559
208309 348551
182041 376290
204753 350487
441982 393598
143039 351724
179252 378137
178243 375859
149280 347943
213088 349658
183139 385070
147157 360034
213010 351562
182001 380713
210554 349176
180131 385143
150593 348200
515343 391075
151861 352092
179364 371248
148559 344715
149646 357317
180201 381358
207714 344399
212115 349372
148087 347719
212043 351065
212906 346486
153049 350304
216316 349705
174608 380391
154086 352332
213999 353198
214160 350584
180047 376076
151511 347678
177928 382603
176599 378840
208736 350888
211302 349191
151600 349977
208564 348982
553778 318242
184836 374056
180691 378285
150769 353919
215299 349105
149509 349395
210459 348816
206131 345642
180161 385483
181114 376648
183126 381402
211815 344545
177284 374748
211500 346288
150502 346878
210696 351934
182631 381013
177780 377701
207559 345255
177854 391814
154409 349813
219252 349666
145028 350088
180694 377613
180415 380099
153900 353088
527514 407560
184351 380673
209583 344159
204253 350152
437427 299183
208583 344713
145609 351773
149392 347550
174507 381479
489364 350652
155084 351522
158369 350830
217536 348152
210804 343613
149731 349431
212526 353449
481559 353785
151564 349271
187415 378102
211043 349493
177875 381746
149218 339647
177469 382640
206331 348557
184076 378838
182703 381776
179529 381334
208121 342776
211753 347236
181266 381204
213802 347163
183406 383387
154681 357401
208018 347496
151193 355802
148022 351944
159176 355447
542993 409328
150158 353509
211853 348462
210261 348530
177641 384752
184424 381220
209925 352454
213958 352707
210666 356022
146391 349463
208914 348426
181932 376045
146886 354921
148761 350112
177491 383159
178776 382299
178894 378717
147980 355600
151591 353212
189167 380241
180116 382270
152338 351225
181380 379413
174569 384547
543150 409584
180018 375716
151562 356591
178788 383257
152282 347874
180119 378447
148475 349456
561166 324236
153664 348567
211484 351543
209611 349973
147550 349631
210400 349602
179561 379019
175858 379173
181224 384788
180669 376915
179985 377246
149109 343653
208893 349285
437464 399835
148840 347843
212832 351651
178430 384234
181841 381859
182012 385465
152869 349225
211101 345421
207405 348194
151829 349779
204459 346514
210781 350505
149836 345280
150704 353839
144677 349148
208791 343807
212017 352035
181521 382157
209653 349776
152925 351782
150516 355044
178552 381456
153186 352821
146802 347897
149518 343506
213800 348458
539996 406020
143524 340500
151542 351508
207471 352046
207575 350189
151225 343873
208523 347159
182777 384661
210689 348582
146075 348784
180365 379842
180894 377362
205304 348315
145150 346622
208048 351258
181949 380619
179903 383950
542710 382644
181008 387934
149715 352780
181688 382642
173497 374405
208495 350252
536730 394584
144599 343433
150957 348441
178309 386814
152255 345974
184294 381727
149678 348923
157670 354915
146285 348870
177513 384823
176754 383328
500209 354428
211458 353710
524115 303241
209683 355421
149986 355790
214252 350718
149176 351625
183050 382279
208424 352404
210314 353957
208215 351832
143841 353697
156135 348169
209310 347371
145022 350839
214005 345274
151909 352423
175865 373364
155792 351108
207628 353638
215023 349548
208548 344208
205729 357266
220108 356722
208032 350273
203019 344304
151736 348660
500976 348940
181485 377597
209344 355515
180987 382464
207174 353286
208312 346396
181594 380423
207783 349507
215499 351023
211293 346745
212642 351561
154249 357450
211103 350532
145092 348677
207512 356037
182843 386385
210259 350320
155953 348156
177242 382943
211594 355026
172382 386328
212568 348366
145249 347991
209866 346531
150119 347514
146928 351434
181997 374661
149567 353694
183191 379608
183340 378258
207667 351915
149758 356397
149358 351498
212795 354521
176923 383640
211793 348939
508732 342918
213223 353483
210878 352698
152108 349857
212215 347625
151533 353137
144202 345399
173434 380522
182451 382721
530776 299839
178594 375880
184235 378270
153883 350152
181227 376703
210573 349945
179389 379367
182508 380799
214123 344508
181929 382313
153412 347297
175815 380672
186453 380608
207184 349626
209775 350346
151953 351982
205003 357538
211963 352560
178506 382608
210058 349908
181115 372976
178973 383599
210253 351367
149463 351512
481794 362639
184835 382484
208751 354467
541095 407065
213312 347762
217250 346143
184663 377210
185893 382020
209127 343643
211671 351699
182737 379290
180496 382341
145890 349655
209050 351501
160008 347323
155630 352394
184222 379734
146909 351169
174527 380171
177215 381543
429736 397579
153757 346810
181916 373934
211329 351962
179326 379452
146270 345297
149473 346542
206418 344736
460800 291456
527242 397661
185621 384340
149758 351234
208938 353137
178855 379277
151335 348031
179154 378756
149142 346687
148163 349561
144462 354946
175833 382072
210535 351900
545464 392879
181965 383372
174918 378918
147145 353509
152231 349746
182056 380046
153614 348502
149426 345433
185480 381676
204209 347602
209667 349237
206518 353562
214266 347260
208574 349768
184886 374424
178735 384409
182798 384124
211939 347265
175054 375090
172769 378606
209879 347821
175884 382667
206706 348293
203107 352164
177494 380934
437036 308918
529678 394550
211617 345636
154135 354571
473347 351421
148866 348566
178033 375275
210122 352436
214336 353467
150235 348225
214280 354593
150786 345789
208421 346311
498160 343819
484338 329529
182019 378560
151331 342048
213482 349204
175008 378966
183220 387217
210123 351361
489816 341844
177315 378660
148397 342855
443530 290926
182366 374019
432946 386361
177326 389968
211727 351258
153082 355709
180386 377071
497485 361677
147813 357596
176568 380405
148354 352736
183898 376207
181934 379348
145130 346381
186982 376692
211582 349326
147152 356300
147362 346822
154389 352758
151772 353643
211467 350688
148040 344162
523018 313128
205335 348814
148210 355892
213809 347159
183337 381902
182665 379780
208599 352375
211139 348404
149497 352543
209370 354627
176616 383812
216672 342111
153014 348481
484760 343252
179499 380450
212543 353730
181760 374318
152014 342778
147208 347751
183156 378390
211068 353781
180163 383687
176009 386768
180283 379040
151822 348767
498516 349348
151872 345575
149296 343944
147039 356060
476772 357732
432327 300304
181845 383405
149590 347303
181529 377449
178171 379404
183585 378106
185062 375580
153861 352159
147085 352422
204670 351112
179611 389778
151203 349782
203533 351473
149056 348407
147475 351703
175938 380926
181108 376030
210860 353699
210813 350098
212024 350476
149949 350603
211750 351667
148468 348880
147661 350103
205981 350286
447656 290689
151416 352791
212310 349930
217465 350405
214529 347978
210407 345938
152180 350712
211671 351547
154951 350519
149047 351271
176400 382660
147929 351295
147646 341409
442432 306293
536913 313808
208249 346046
209812 354228
156686 347875
177446 385155
213264 347901
202226 356786
202426 350461
210670 351665
494943 370559
149458 356987
140273 357846
546164 295709
212102 352860
212735 346538
182556 383194
147694 348487
150447 345880
151484 348530
211161 349615
181087 378281
149882 350554
213373 349814
183979 383406
149230 351398
174926 390115
148938 341080
180663 384616
154558 349589
178786 378751
176321 381561
180580 379835
209826 346328
444409 287522
208847 352252
176362 383405
181701 379955
210570 355340
173838 378582
151041 343262
181314 380681
202861 348453
149948 351349
175210 380688
146633 353418
181303 378429
212212 346189
183128 380893
147729 355789
547516 399042
482388 341680
153355 346303
205790 353919
206778 349578
146160 344207
158015 354530
175468 384215
150409 347360
538712 396803
488527 362269
151926 349326
213217 348993
180282 381883
189399 371976
173088 373525
174920 384594
154801 352750
176296 376675
182349 382765
153016 348395
151317 347769
150929 348555
214760 350101
148482 349632
175944 381202
207508 351913
206592 348042
155439 353358
210565 353721
182959 381891
207420 353545
210031 349028
150818 352373
182908 374198
144730 355557
150819 348440
150383 346894
153953 352703
207813 352343
211201 351556
207991 343256
145773 348704
143375 350469
209795 347337
209975 343700
545717 316299
148266 347245
143493 343288
211314 346923
209277 353443
151194 350082
153916 341581
153984 352135
149572 348124
206497 351067
145901 351641
185166 382112
488056 346652
557062 374824
182876 378547
179706 374296
211702 345781
148668 344421
178870 380232
501266 341319
178328 383882
207487 354221
213670 350478
214486 352390
533728 412015
454243 386872
176460 378441
182729 376128
182368 379475
152585 352671
183112 380080
179580 377623
180981 378111
149497 354514
210528 349364
179540 378746
215907 351902
152913 350201
213702 347587
153633 350350
213527 349470
149045 348709
148063 354827
209002 355032
209222 345419
154535 350576
147135 354111
207303 350542
152627 349419
211204 353327
179698 373236
182433 379296
156648 352582
180855 380696
172912 374618
177760 376237
179543 382581
184505 378715
149275 339799
153071 349404
209266 350185
185575 379470
150318 351704
179543 382219
182217 381713
154628 351835
206893 354487
211555 355629
147524 340962
209593 352490
206736 349697
209037 349066
178313 386810
152926 353535
187158 381110
172843 369585
145471 348904
213279 346247
188587 379243
176881 380915
180374 377961
183198 379773
211929 345569
206933 352316
216203 350505
157038 347925
211014 348170
210576 352692
153286 347359
183659 382623
174518 376977
152843 349137
148770 346585
148442 350922
179764 375916
208716 350139
181698 385285
149333 350792
146256 353160
178889 391742
211070 349973
178713 382383
546327 292062
182130 382953
184002 384743
149041 346716
184620 378840
180029 382088
176731 380858
180947 383135
180919 379411
180903 382177
212737 346493
175560 381519
146932 354063
209056 351828
203889 350258
213051 344688
179040 377280
152043 350383
181361 381811
151746 349439
215474 349536
174736 376006
212248 349371
216394 351475
208191 351735
206353 344638
204605 354583
183967 384104
211133 355718
212131 354808
184382 378206
150766 344877
207198 347726
146608 349257
180457 382634
214009 348645
213496 346352
209152 351543
172520 381980
148819 344674
178512 383947
209591 350077
153524 351064
177130 377535
213376 347360
208079 352465
207934 346863
211347 344810
213571 351244
184654 379540
181310 381611
172612 378109
208294 343946
175759 384967
145427 352665
155066 359067
508292 350262
212305 343940
152291 348516
194077 378300
183930 381550
533745 310282
200413 348360
148544 348099
446018 406981
518177 352204
148216 351487
179654 382536
147118 345465
210332 352875
542240 305174
150694 357101
143918 350254
151119 350663
542428 396604
493534 345742
178062 379415
205650 348160
153030 351122
216286 353568
205904 346649
507524 347276
530293 298700
209729 347263
212555 348350
219513 350722
176158 381966
181053 382417
150855 346312
448078 291834
214307 347234
142520 351225
173160 381202
152923 347208
179017 381014
154017 345232
148174 351119
508953 342916
178471 379426
208744 351130
155166 355780
155313 347337
208647 350325
183159 377868
210513 351839
145521 349110
180794 381179
201060 343413
152755 354515
213866 346354
205339 346627
438947 393358
173832 380857
213340 354911
217554 347525
185157 379238
151232 349472
184285 382949
179595 386254
208963 354928
148977 353762
206177 343342
179074 373103
184054 375893
215143 348311
208661 353907
147892 350246
181875 376491
147956 350153
183510 380723
150832 354471
206401 349190
180675 376612
180114 374502
214970 350466
181410 384477
172850 381261
215930 353686
149759 348425
152646 353533
209443 351756
180848 378681
521688 319418
153368 351390
208112 353526
182775 381474
152761 350005
212601 347254
188195 380999
151815 347277
151502 351729
180221 381153
206022 348633
180988 375638
151635 347518
151041 356338
153672 349251
152644 352805
185289 378917
179742 380865
209539 350339
178265 374524
150198 352884
212780 348073
172590 382147
149899 344208
175820 379573
178963 381259
432623 289892
176125 379000
181560 377998
179626 386664
154033 350523
177685 376627
148571 351727
186367 384153
178011 380013
180685 384192
147005 346071
212290 353516
149723 347631
213863 352029
179654 382426
183917 382443
210782 353723
180512 381405
208226 345867
145962 351120
210958 353960
181077 386912
215824 349693
187029 380666
145859 345650
149858 349915
214565 351782
151015 350819
176356 382897
176388 378699
148128 354416
212682 346230
179549 380407
182666 378837
180338 379155
180183 377828
150565 348674
176203 385228
213132 353272
183772 380137
153589 349404
183073 382033
177181 383545
180500 381952
208713 357063
207452 354823
148734 349436
205869 349858
146716 351024
179233 382710
152951 349129
448774 407150
212426 348288
177057 384681
180477 375006
183944 379766
176682 380780
150590 348094
210989 352858
153143 343261
176419 379129
152142 350778
203201 347991
207740 343136
180024 381040
184627 382496
185286 377513
179154 374491
150318 353477
205004 350054
210082 351098
148053 352355
155669 348828
178166 382086
216524 350409
182688 384073
149073 351337
206295 351906
209709 353382
179841 374635
182635 381612
152322 346699
213753 351002
155278 355547
152401 349158
151549 354891
182601 380874
188604 369995
180405 372773
180981 376424
181873 374577
151489 352932
525930 294605
181286 373406
175967 381524
153359 354347
179656 377557
147929 351806
209277 348972
157902 348335
453948 423159
156701 356149
179977 370252
178517 378995
213283 344558
148959 349078
213181 351184
179518 377379
210806 348032
149499 342589
182324 375411
211004 348712
144593 350253
188492 373124
175791 384271
186454 384758
179367 380446
214806 351925
147356 352537
155646 346025
152095 345716
149154 352402
208409 344426
185404 383926
208157 349631
185287 379323
152843 351966
207174 353606
182657 376977
182451 384387
179655 374064
442385 289645
143412 357080
205831 344277
211830 346357
180119 376662
179042 376894
425510 387540
180680 381857
203402 350112
182556 380090
145854 352992
146383 347461
182007 371705
201455 344183
150360 351458
520410 400209
213662 344413
212569 347548
446640 300627
153646 349185
205475 351509
205815 348107
173554 381908
175237 382602
435144 289872
208692 352523
212470 342849
149902 351556
209725 353030
148211 353494
142582 356521
208525 350710
178244 381261
154613 349052
550543 309456
210731 343097
182083 386111
179738 382456
152326 347506
208014 340708
150319 354417
173073 372802
213262 350965
206328 344646
182720 378888
212555 348855
180384 379973
155745 349581
211633 350756
175691 383538
148292 351741
202305 345200
178125 375156
147950 359131
181049 369058
149837 347460
180833 384228
206617 349307
440154 389305
181951 385808
175332 378050
147584 355851
209959 352445
151217 353026
184623 378584
208556 348559
214419 352440
146418 357055
152439 352138
184260 375479
148334 352057
153689 347535
150370 349505
214667 351039
151726 349281
150942 352264
178882 378094
495337 364905
532753 311392
176938 378249
478615 340886
147261 348590
211811 347034
215555 350672
180018 377898
178183 382086
146138 346241
207640 352498
202265 357049
178675 386091
462107 399273
444808 314952
449613 406038
150714 353124
144477 354138
147599 348705
213306 349009
179096 384988
180697 381755
209525 343862
547761 310529
185569 382838
210592 350541
143137 344423
178473 378953
174031 378174
209056 348430
213801 346147
213496 352515
179241 382802
150960 357575
203362 342144
180818 385504
151832 349722
208050 347680
213313 344556
208536 348753
211508 347946
215365 355775
150986 347549
205435 348091
184700 382102
181918 377190
147427 353420
178205 382495
211083 349404
182312 387312
151371 349243
175032 378624
177087 378958
207836 347030
155210 347561
146596 351295
186747 377537
184155 381620
205874 353019
147565 355331
211026 349511
157304 351129
180077 379747
187589 378693
211648 346672
185968 379104
186135 385046
147118 356860
549919 392477
210240 354388
146372 347960
211144 351255
150345 347044
150075 348964
211623 349630
182682 382002
144412 347619
213945 343818
175252 379294
207172 349377
149471 354213
149996 350087
210232 351672
209618 351285
153447 351834
213741 351702
212819 346292
151009 347516
176254 381606
178667 372503
209230 358928
145493 347776
149003 349839
205567 352131
177112 382667
214693 346572
212438 345598
150970 351174
184805 378242
207057 356131
144986 353514
209774 346115
181108 382893
153802 349404
153638 349654
211482 350299
203040 355836
154348 350256
442830 409387
180983 373620
182342 375165
452174 324259
183669 381654
151672 350196
148087 351426
174522 379868
179415 379954
148308 355162
213833 348678
179052 380551
181817 381063
186174 378796
148481 348064
147673 354206
209692 345543
181960 380708
150349 343173
178867 374179
149181 355644
160909 354780
208094 352419
176967 382418
209375 356655
152755 350154
211711 351074
212135 351716
205274 356549
214574 352953
144079 356424
209940 352126
215676 352536
206815 349236
493040 353296
149753 348549
150506 351340
147655 347139
530685 398899
212916 354313
183372 380817
184906 381603
546464 387404
181890 371931
180167 380307
183203 377085
205975 352516
208781 352512
148738 349468
212582 346020
537625 416696
500026 339491
158956 349612
181892 380149
216881 352944
541091 299808
208756 350676
211270 348090
183528 386909
176029 377760
446267 285682
208297 351083
189309 376527
179002 378235
182564 374204
153940 349277
148871 346966
179991 378641
180486 375970
150736 348236
177975 380198
181898 377468
146101 345643
182059 379618
179716 375400
206682 346824
151972 359046
152034 347335
210775 351385
147075 349333
216356 346712
209392 350304
216804 346721
429718 289515
179995 375570
154578 356145
182600 373284
178328 374214
177352 380360
211977 348872
154858 349853
457746 302776
204929 351598
177567 374625
212855 349850
211160 353099
179044 378300
179332 370164
174432 381197
213284 353199
179188 378727
152423 347223
212805 351558
150489 349827
212662 352654
208131 351185
147853 352368
180391 382115
182797 381219
174851 384841
177984 381147
149207 348399
536156 401503
174049 382796
180386 381230
182242 380094
217447 348951
179146 376542
153401 349962
184492 381490
213966 347324
151487 352819
155438 347988
152273 345352
204908 351586
177691 380300
149332 347752
181738 376778
152825 352551
149280 349305
175605 384443
210328 348189
183867 376298
208794 343128
151763 346257
157280 341666
148912 350051
179889 374172
539263 301712
145202 349508
175264 377500
153961 355814
213467 350441
211746 350580
150031 349107
211626 350418
153685 346591
180088 383471
185942 375739
147771 347617
145029 347594
211937 350862
543293 411860
213162 349857
444957 282832
206378 358274
209671 347348
214137 351975
181858 377067
215486 348177
156485 352713
146880 340983
148062 353641
205781 352145
171615 384612
148033 355000
211361 351275
151291 347098
148494 349239
211854 353082
185688 377340
151971 352892
535911 275706
154191 344656
147690 349710
185155 379540
181691 376703
418588 289543
179439 380122
178621 378006
183243 376583
177922 379867
206129 351808
153058 346991
209712 348785
211255 352341
180669 379013
184671 379237
211206 344811
145760 348635
434471 405172
144354 354093
180982 382602
551119 278616
176448 383708
151918 344453
145989 345711
148219 342700
208027 354598
535576 405435
149836 349546
156765 350571
183004 386183
151086 352830
211863 353994
145663 346055
142837 344875
209084 352057
152545 352231
153276 352135
178072 378970
212806 348758
214100 350361
209404 351747
180012 381444
177749 376243
148408 342580
181289 383143
534215 314252
218189 352584
185689 380035
428691 293149
182584 375581
211128 348943
154415 348170
177322 381925
156574 347369
183862 380948
152853 353300
210484 345645
147464 354416
172246 382091
152879 349977
181471 386961
154814 352119
180456 383415
152190 351675
147971 352447
217344 353093
176848 377863
155542 353479
181094 379854
145605 349960
175397 381301
215464 352096
208755 342354
149552 350549
145113 346102
217540 352743
206567 347848
185026 378904
444941 276034
152941 351965
534323 398369
466839 404556
146828 347321
211128 351895
182680 385089
174215 379894
180701 388065
181448 376066
178600 385518
144380 353445
207534 347222
209297 352410
184094 384854
178197 384826
173731 376350
210313 352379
149049 347404
212044 346222
153696 350656
150902 351713
180526 374310
148510 343217
177891 383551
152064 345879
148134 350624
428054 290748
176754 377344
185379 382651
184445 377017
148458 347255
150283 347339
182912 381409
153812 346687
209650 357043
147094 350154
207854 345500
153026 346447
148248 348486
214441 351408
178473 379633
428405 421878
151802 349354
210996 346292
211740 346609
549499 290148
212971 351120
180909 383772
208028 351370
209835 346532
209224 351300
184292 382696
147013 350317
179752 377546
179804 379446
152829 350389
149941 347239
144072 348250
205876 342232
175476 380867
185905 378313
180477 379880
148972 356850
181827 389329
180640 380369
212154 348485
212206 352081
183133 382381
148170 354704
151510 350085
178832 385252
212799 348168
213457 354864
552849 290799
174994 383509
154702 348319
211031 351742
148419 346067
208837 351273
147181 352031
208427 344242
212151 341191
145546 350414
150280 355050
181537 377574
149330 344718
211796 348466
182226 384100
174691 384606
150101 347214
209599 347240
156447 348548
214954 348400
447507 386419
174108 381993
141752 344580
208099 354120
204889 351248
181337 376695
206445 345638
140160 351865
182323 382916
211487 340181
215394 348137
211051 347593
183793 379543
202181 344518
149495 351766
145571 350584
183991 382603
549397 408282
148663 355509
210049 352768
208187 353146
157298 350773
177992 378249
150411 353641
144772 347661
152629 353070
181957 379998
148519 347273
181981 383569
538953 394120
152079 351201
148229 348114
207867 351040
185327 379173
147615 348010
182792 381854
203668 346165
178186 380903
206741 349540
185180 377805
173949 379951
209181 353583
214572 344868
152704 347472
182966 377928
206917 350946
179721 376739
154147 346515
150452 348614
502765 355997
205140 351406
149180 352911
184616 380775
207316 341447
208794 355026
149777 351604
205853 354049
154539 348962
216732 351907
177572 382879
185329 381054
208054 353068
183944 381146
206319 348219
174251 373654
182621 374244
441928 300067
181702 382250
216637 351498
207871 353986
155041 353749
214137 352410
176308 383011
173279 376686
453544 422360
173739 374836
176682 374362
151289 354124
204589 350309
153953 350571
207775 356632
152373 347474
430786 403332
175060 378383
211869 347052
204285 347370
156218 350200
145273 359164
211522 351832
148982 345738
215820 348725
178626 372888
521123 394903
179440 378069
213485 350936
211921 348027
214042 350649
153675 348422
150205 355014
205856 354274
144373 355473
215316 352309
151046 348002
182860 377318
183976 382965
206154 352043
139167 351275
178653 390127
145915 354095
149625 351104
150837 344549
149394 353717
207024 342888
178092 383948
153923 349978
181365 379441
174657 379751
536955 287615
179679 374647
440962 401845
205642 349351
148252 352735
180161 384256
150312 347495
211645 343835
149817 349223
150109 344880
148775 352263
145468 347512
209882 351148
207117 354186
212662 350257
145644 348062
210413 349332
147696 351724
175063 383114
144162 347688
148397 351562
150678 350776
208811 351513
204961 350696
150830 356293
177918 382500
147132 351643
150740 347707
153740 351467
150480 353633
176597 383423
184591 381588
208091 350944
147412 349831
206982 348572
210529 351196
186451 378868
184195 375798
184388 383770
211878 352027
179816 382687
178635 379558
151798 339324
149317 347766
183418 381964
182013 376562
178325 380948
154045 351143
177480 375008
176180 369779
149445 343912
209727 345771
146662 346813
152833 350894
145295 345123
208927 351081
150119 352475
202553 351828
149686 352281
149787 347726
185900 373234
179232 376802
207907 350726
151099 360265
176307 382933
207359 351264
215527 347720
214577 345807
153003 349053
211144 348837
156154 346153
176448 377338
181588 379348
174823 378014
207596 352557
207450 343440
211293 352145
476590 345985
182420 383383
155494 353817
149755 347932
151613 354449
153379 351989
187106 380232
499651 334965
215760 347674
148762 355196
209722 354987
146509 352390
215419 357931
147237 352760
149440 347366
208257 349377
209011 351502
207742 350071
147333 347495
149355 354583
157965 349842
151327 350821
211357 351232
211541 344075
149323 346920
146179 351606
147055 352561
181917 377553
147324 348919
146430 345190
177044 377653
213685 348180
180779 385399
174448 379163
183633 381430
205090 347774
207444 351713
178322 379445
151615 348406
209047 348450
465819 280284
210173 350511
185263 386811
207419 346753
175873 381144
148116 349437
150197 344783
206261 345597
151631 348455
210358 348078
149492 347710
180351 383992
205428 351423
146393 344805
177156 381413
183834 379734
146428 346727
451625 287317
153174 348512
206963 345184
178773 384518
178783 384954
534833 403241
150434 351020
205771 349018
178229 382414
532898 388652
177334 386136
185224 377887
144923 352307
179752 378261
218070 355742
212508 350172
148966 354093
151934 350803
179849 382230
209365 347465
152430 350358
152373 350507
147956 348286
144407 352527
150643 345976
177098 385980
204938 347193
212099 350424
182419 377134
213915 355113
179915 373659
419639 387428
178770 381131
205790 349005
179638 377732
176951 378553
182538 385059
213153 347578
149430 355951
177363 380338
209041 354570
153398 353445
213967 351659
212076 345554
210393 345899
179820 382023
181299 383953
181613 377233
182137 372314
154872 346721
145820 348387
179133 382090
151182 349939
151368 349127
203703 354932
171946 381150
150353 351951
210060 350381
175321 372005
542442 416705
211327 346383
150493 352433
208660 356884
214318 354692
183870 381775
150997 353420
206335 342655
214908 349411
176905 383586
147957 356923
439179 301739
183878 377063
211537 354862
178601 380088
178881 384560
181676 383520
215934 346213
451244 302974
155067 352182
152591 346166
181463 385170
211671 345444
153782 349178
150247 349878
180463 380829
147919 349088
152239 353105
181113 380415
176545 372427
211418 349341
147904 348871
178238 384142
207824 348581
146259 349006
174817 377044
207091 351076
150426 348286
214476 349294
209191 345709
152047 351078
184272 382530
207137 349873
177461 381140
218974 351171
207078 351959
153595 350268
158490 346893
207579 357002
179788 380421
504359 342786
212740 350403
213356 354334
428590 386386
211916 355504
205824 349233
185219 379587
154390 349768
179745 383412
213186 349229
204662 344969
211868 352677
210315 353240
180429 373945
205995 355340
149976 350285
149708 348327
181072 385409
172543 377402
203970 349554
151489 346549
155415 350235
436524 307116
150238 352220
450523 406737
210010 351511
154892 352322
181000 381339
528787 312280
187225 381606
207494 349709
